date,personal_income,disposable_income,real_disposable_income,personal_consumption,personal_saving,saving_rate,compensation,wages_salaries,private_wages,govt_wages,supplements,proprietors_income,farm_income,nonfarm_income,rental_income,interest_income,dividend_income,transfer_receipts,social_security,medicare,medicaid,unemployment,veterans,social_contributions,personal_taxes,population,dpi_per_capita
2014-11-30,15094.0,13255.0,13624.4,12083.9,744.4,5.6,9439.6,7640.2,6386.4,1253.8,1799.4,1364.6,63.1,1301.5,600.1,1299.0,971.3,2593.7,2548.7,612.8,515.2,32.9,86.8,1174.3,1839.0,320616.0,41342.0
2014-12-31,15170.9,13323.7,13719.1,12096.1,798.7,6.0,9485.8,7678.3,6420.9,1257.4,1807.5,1378.0,66.9,1311.0,597.1,1301.8,977.7,2610.5,2565.0,615.8,517.2,33.2,87.7,1180.0,1847.2,320815.0,41531.0
2015-01-31,15230.8,13335.7,13797.7,12066.7,835.6,6.3,9529.1,7717.9,6457.6,1260.2,1811.3,1376.1,59.6,1316.5,589.1,1300.8,991.8,2628.7,2582.8,619.2,519.4,32.9,89.4,1184.8,1895.1,320997.0,41545.0
2015-02-28,15313.3,13408.1,13848.0,12116.6,858.9,6.4,9570.8,7752.2,6488.7,1263.5,1818.6,1353.5,52.3,1301.2,587.0,1307.1,1042.4,2642.2,2595.9,622.5,523.3,32.9,90.2,1189.7,1905.3,321164.0,41748.0
2015-03-31,15314.2,13397.8,13811.3,12176.1,790.5,5.9,9591.7,7768.5,6502.7,1265.8,1823.2,1338.8,46.2,1292.5,590.3,1320.6,1003.8,2661.3,2614.3,625.6,528.0,32.9,91.0,1192.3,1916.4,321344.0,41693.0
2015-04-30,15373.5,13439.5,13842.0,12209.1,793.7,5.9,9625.5,7796.3,6525.8,1270.5,1829.2,1336.7,52.4,1284.4,598.4,1341.5,994.1,2673.5,2625.8,628.6,534.4,32.3,91.9,1196.2,1934.0,321538.0,41797.0
2015-05-31,15442.7,13494.8,13865.6,12275.4,777.4,5.8,9677.2,7840.7,6567.7,1273.0,1836.5,1339.4,56.3,1283.1,604.1,1354.5,985.0,2684.7,2636.3,631.5,538.7,32.3,92.5,1202.2,1947.9,321740.0,41943.0
2015-06-30,15479.0,13529.3,13874.1,12307.9,772.9,5.7,9695.8,7855.4,6580.0,1275.4,1840.4,1343.6,57.6,1286.0,606.7,1359.8,988.6,2688.9,2639.5,634.3,540.6,32.6,93.0,1204.3,1949.8,321954.0,42022.0
2015-07-31,15518.6,13572.5,13905.7,12364.9,757.3,5.6,9729.6,7884.0,6605.5,1278.5,1845.6,1352.7,56.0,1296.8,606.5,1357.3,986.0,2694.8,2644.5,637.0,540.5,32.3,93.4,1208.2,1946.1,322186.0,42126.0
2015-08-31,15550.5,13602.8,13935.8,12396.2,756.5,5.6,9757.6,7908.5,6627.8,1280.7,1849.1,1351.4,57.2,1294.2,606.5,1357.5,989.5,2699.7,2648.4,639.5,540.4,32.6,93.6,1211.6,1947.7,322427.0,42189.0
2015-09-30,15570.5,13619.5,13972.2,12386.4,784.3,5.8,9768.0,7916.4,6635.0,1281.4,1851.5,1352.9,61.6,1291.3,606.2,1360.4,992.8,2703.0,2650.6,641.9,540.5,32.6,93.9,1212.8,1951.0,322670.0,42209.0
2015-10-31,15608.0,13643.6,13996.9,12394.9,796.9,5.8,9802.5,7946.6,6662.7,1283.9,1855.8,1351.1,61.7,1289.4,606.2,1366.0,992.7,2706.4,2652.9,644.2,540.4,32.2,94.1,1216.8,1964.5,322901.0,42253.0
2015-11-30,15615.4,13648.6,13993.4,12423.2,770.5,5.6,9811.2,7953.5,6666.5,1286.9,1857.7,1333.6,56.7,1276.9,606.9,1371.2,996.5,2713.6,2658.8,646.4,541.6,32.5,93.9,1217.7,1966.8,323113.0,42241.0
2015-12-31,15668.4,13702.2,14060.2,12452.0,792.3,5.8,9834.2,7973.8,6684.7,1289.1,1860.4,1342.8,48.0,1294.8,608.4,1376.0,999.1,2728.2,2672.0,648.5,543.3,32.5,94.0,1220.3,1966.2,323318.0,42380.0
2016-01-31,15695.5,13767.2,14121.1,12478.0,834.8,6.1,9849.6,7991.6,6700.3,1291.3,1858.0,1338.5,41.3,1297.2,609.6,1380.4,1009.0,2733.8,2675.8,650.4,547.6,32.6,93.8,1225.4,1928.2,323509.0,42556.0
2016-02-29,15695.9,13773.8,14135.3,12554.5,768.3,5.6,9842.5,7984.3,6690.2,1294.1,1858.2,1334.3,37.8,1296.6,611.9,1382.1,1001.8,2747.6,2688.2,652.4,550.5,32.5,93.7,1224.2,1922.1,323687.0,42553.0
2016-03-31,15731.6,13806.0,14135.4,12537.0,821.3,5.9,9862.9,8002.3,6704.4,1297.9,1860.6,1334.8,37.2,1297.6,614.5,1381.0,1010.0,2754.9,2694.5,654.4,553.2,32.2,93.9,1226.4,1925.6,323871.0,42628.0
2016-04-30,15758.9,13822.6,14106.2,12611.5,765.2,5.5,9890.4,8026.6,6726.3,1300.3,1863.8,1331.0,39.5,1291.5,617.6,1377.1,1009.9,2762.5,2701.6,656.5,555.7,32.1,94.3,1229.7,1936.3,324061.0,42654.0
2016-05-31,15777.2,13834.7,14095.5,12652.7,732.0,5.3,9895.5,8030.8,6727.7,1303.1,1864.7,1329.8,40.0,1289.8,619.5,1376.6,1016.8,2769.3,2708.0,658.6,559.2,32.5,94.8,1230.3,1942.4,324260.0,42666.0
2016-06-30,15821.4,13868.1,14104.9,12731.2,682.3,4.9,9929.8,8060.2,6756.0,1304.3,1869.5,1341.1,38.9,1302.2,620.2,1379.3,1014.0,2771.4,2710.0,660.8,561.6,32.4,95.4,1234.4,1953.2,324476.0,42740.0
2016-07-31,15891.5,13924.8,14160.1,12756.7,709.5,5.1,9978.0,8102.7,6791.3,1311.4,1875.3,1348.5,36.8,1311.7,619.2,1385.3,1022.1,2778.4,2717.2,663.0,563.6,32.1,96.2,1240.1,1966.7,324697.0,42885.0
2016-08-31,15931.3,13960.5,14176.7,12788.1,714.4,5.1,9983.8,8105.9,6792.6,1313.3,1877.9,1354.0,35.8,1318.2,620.0,1389.3,1035.2,2789.8,2729.0,665.2,566.3,32.4,97.2,1240.7,1970.7,324924.0,42965.0
2016-09-30,15999.1,14019.0,14209.1,12846.6,716.0,5.1,10033.7,8149.4,6831.8,1317.6,1884.3,1365.1,35.6,1329.6,620.4,1391.2,1042.5,2793.0,2732.8,667.5,569.7,31.8,98.4,1246.7,1980.1,325155.0,43115.0
2016-10-31,16059.4,14073.7,14235.4,12867.0,745.1,5.3,10078.3,8188.1,6869.4,1318.7,1890.1,1360.4,31.4,1329.0,621.1,1391.2,1051.4,2809.4,2750.2,669.8,574.1,31.3,99.7,1252.3,1985.8,325368.0,43255.0
2016-11-30,16107.6,14116.1,14273.6,12893.0,759.0,5.4,10103.3,8208.6,6888.5,1320.1,1894.7,1373.3,29.4,1344.0,623.4,1401.1,1056.6,2805.1,2747.1,672.2,575.9,31.1,101.1,1255.3,1991.4,325562.0,43359.0
2016-12-31,16182.5,14180.1,14313.7,13005.9,706.5,5.0,10145.6,8244.5,6920.1,1324.3,1901.2,1379.7,28.8,1350.9,627.3,1421.2,1060.1,2809.2,2752.9,674.6,575.9,31.4,102.7,1260.5,2002.4,325742.0,43532.0
2017-01-31,16293.3,14294.2,14373.7,13063.7,762.6,5.3,10194.7,8286.9,6958.9,1328.1,1907.7,1399.5,37.2,1362.3,631.8,1445.9,1068.3,2826.9,2772.8,675.5,575.0,31.7,103.6,1273.8,1999.1,325901.0,43861.0
2017-02-28,16363.5,14356.4,14416.8,13088.4,800.6,5.6,10231.8,8318.0,6986.2,1331.8,1913.8,1407.4,45.7,1361.8,634.5,1454.1,1082.8,2831.2,2778.9,678.5,572.5,31.4,106.2,1278.2,2007.1,326050.0,44031.0
2017-03-31,16415.1,14408.5,14476.3,13139.9,803.7,5.6,10246.4,8328.0,6993.3,1334.7,1918.4,1421.2,53.3,1367.9,635.3,1458.7,1097.0,2836.2,2785.5,681.5,569.7,30.9,107.7,1279.6,2006.6,326207.0,44170.0
2017-04-30,16476.0,14468.8,14509.3,13169.2,827.3,5.7,10298.0,8371.6,7035.2,1336.5,1926.4,1418.8,49.5,1369.3,634.2,1459.6,1119.3,2831.6,2782.1,684.4,566.5,29.9,109.1,1285.6,2007.2,326371.0,44332.0
2017-05-31,16573.2,14563.6,14610.7,13171.9,914.7,6.3,10329.4,8396.3,7056.4,1339.9,1933.1,1419.8,44.5,1375.4,633.9,1461.1,1180.9,2837.0,2788.5,687.4,566.8,29.2,110.5,1288.9,2009.6,326548.0,44599.0
2017-06-30,16604.0,14583.9,14618.7,13225.2,874.2,6.0,10380.3,8438.4,7093.8,1344.6,1941.9,1420.5,38.6,1381.9,634.7,1463.3,1153.8,2845.9,2798.4,690.4,570.3,29.6,111.6,1294.5,2020.1,326743.0,44634.0
2017-07-31,16665.9,14630.7,14660.2,13263.3,882.1,6.0,10432.2,8481.0,7130.6,1350.5,1951.1,1413.9,36.8,1377.1,639.6,1466.1,1158.3,2856.1,2809.2,693.3,576.8,29.8,112.6,1300.1,2035.2,326939.0,44750.0
2017-08-31,16733.7,14681.5,14678.3,13294.6,902.4,6.1,10467.8,8508.2,7156.2,1352.0,1959.6,1421.5,36.4,1385.1,642.5,1469.3,1166.1,2870.2,2823.9,696.3,579.9,29.7,113.6,1303.7,2052.2,327140.0,44879.0
2017-09-30,16841.9,14764.1,14706.0,13417.3,864.6,5.9,10535.1,8565.6,7208.3,1357.3,1969.6,1436.4,37.6,1398.8,649.3,1472.9,1176.2,2883.0,2837.2,699.2,579.8,29.3,114.9,1311.0,2077.8,327342.0,45103.0
2017-10-31,16930.8,14826.3,14748.6,13447.5,887.7,6.0,10595.6,8614.7,7251.9,1362.8,1981.0,1450.3,39.5,1410.7,652.0,1477.0,1179.2,2894.0,2848.3,702.2,576.6,29.5,115.1,1317.3,2104.5,327528.0,45267.0
2017-11-30,16997.5,14870.2,14771.1,13540.6,831.9,5.6,10666.5,8673.5,7305.9,1367.6,1993.0,1466.4,38.5,1427.8,656.9,1482.6,1174.9,2875.2,2829.4,705.1,575.0,30.5,115.7,1324.9,2127.3,327699.0,45378.0
2017-12-31,17058.2,14918.8,14797.9,13666.1,748.0,5.0,10714.7,8710.7,7337.9,1372.9,2003.9,1467.9,34.5,1433.4,659.7,1489.6,1174.8,2881.0,2835.0,708.1,575.8,30.7,116.3,1329.5,2139.4,327848.0,45505.0
2018-01-31,17141.7,15064.6,14886.6,13703.3,854.7,5.7,10761.1,8750.1,7373.4,1376.7,2011.0,1465.6,31.3,1434.4,660.5,1498.5,1167.5,2931.0,2884.3,711.1,578.5,30.7,116.5,1342.6,2077.1,327969.0,45933.0
2018-02-28,17204.1,15132.0,14921.1,13738.7,885.2,5.8,10779.9,8759.1,7376.7,1382.5,2020.8,1477.8,29.1,1448.7,663.3,1509.0,1180.8,2936.6,2889.5,714.4,581.7,30.5,117.0,1343.3,2072.1,328085.0,46122.0
2018-03-31,17268.2,15202.6,14974.8,13793.2,900.8,5.9,10808.1,8778.4,7392.9,1385.5,2029.7,1473.3,28.7,1444.5,666.7,1521.0,1194.1,2950.6,2902.9,717.9,585.5,30.2,117.6,1345.5,2065.6,328219.0,46318.0
2018-04-30,17328.7,15271.7,15007.2,13838.4,919.9,6.0,10850.5,8811.8,7422.0,1389.8,2038.7,1471.3,30.2,1441.1,667.3,1534.5,1196.8,2958.0,2909.8,721.6,589.7,29.1,118.0,1349.7,2057.0,328364.0,46509.0
2018-05-31,17404.4,15349.7,15057.8,13905.0,927.3,6.0,10883.9,8836.5,7442.7,1393.8,2047.4,1480.2,31.9,1448.3,668.9,1544.5,1213.5,2966.1,2917.3,725.6,593.2,27.2,118.5,1352.7,2054.6,328521.0,46724.0
2018-06-30,17488.4,15425.7,15119.3,13930.4,972.6,6.3,10938.7,8882.0,7480.6,1401.3,2056.7,1487.2,33.4,1453.8,670.9,1550.8,1225.3,2974.2,2924.6,729.9,595.0,26.3,119.1,1358.6,2062.7,328692.0,46931.0
2018-07-31,17587.6,15508.8,15184.7,13974.8,1004.3,6.5,10999.4,8933.7,7527.9,1405.8,2065.7,1503.4,29.3,1474.1,675.7,1553.4,1237.5,2983.8,2933.5,734.4,596.1,26.0,119.7,1365.5,2078.7,328863.0,47159.0
2018-08-31,17664.0,15574.8,15238.6,14014.0,1027.5,6.6,11056.3,8982.0,7569.4,1412.5,2074.3,1503.8,24.3,1479.5,680.1,1561.2,1244.1,2990.5,2939.4,739.1,595.6,25.4,120.4,1372.0,2089.2,329040.0,47334.0
2018-09-30,17693.5,15605.6,15237.5,14017.8,1053.7,6.8,11070.4,8991.4,7575.1,1416.3,2079.0,1492.5,19.4,1473.0,683.6,1574.3,1253.5,2992.7,2940.8,744.1,593.5,24.6,121.2,1373.5,2087.9,329216.0,47402.0
2018-10-31,17749.8,15670.2,15274.1,14083.1,1053.7,6.7,11074.3,8990.9,7572.7,1418.2,2083.5,1503.3,25.0,1478.3,678.8,1592.7,1267.6,3006.9,2954.0,749.4,589.8,25.6,122.0,1373.9,2079.6,329379.0,47575.0
2018-11-30,17795.7,15717.7,15315.2,14162.9,1021.3,6.5,11097.2,9009.1,7590.2,1418.9,2088.1,1518.9,37.2,1481.7,673.4,1604.5,1272.8,3005.9,2951.9,754.9,588.7,27.2,122.8,1376.9,2078.0,329527.0,47698.0
2018-12-31,18012.4,15925.0,15506.5,14051.6,1338.9,8.4,11169.0,9073.0,7651.8,1421.2,2096.0,1566.8,65.8,1501.0,668.7,1609.4,1365.6,3019.0,2963.8,760.6,590.0,28.6,123.7,1386.1,2087.4,329659.0,48307.0
2019-01-31,18078.6,15947.1,15536.3,14084.6,1332.5,8.4,11266.3,9164.1,7742.3,1421.9,2102.2,1545.8,41.5,1504.3,671.8,1606.9,1297.0,3094.0,3037.1,767.5,593.9,29.5,124.3,1403.3,2131.4,329766.0,48359.0
2019-02-28,18152.9,16001.2,15560.4,14117.4,1353.7,8.5,11326.4,9219.8,7796.3,1423.6,2106.6,1534.7,32.1,1502.5,674.7,1608.0,1315.7,3104.6,3046.5,773.7,598.3,29.7,125.0,1411.2,2151.7,329862.0,48509.0
2019-03-31,18226.6,16043.6,15566.5,14248.6,1263.7,7.9,11394.7,9281.9,7854.7,1427.2,2112.8,1521.5,13.5,1508.0,676.8,1612.7,1321.1,3119.6,3060.8,779.3,603.9,29.4,125.8,1419.8,2183.0,329977.0,48620.0
2019-04-30,18266.8,16055.6,15534.2,14290.0,1225.4,7.6,11388.4,9274.2,7841.5,1432.6,2114.2,1529.2,16.9,1512.3,679.5,1620.9,1335.8,3132.0,3073.0,784.3,609.8,27.6,126.7,1418.9,2211.2,330103.0,48638.0
2019-05-31,18286.9,16065.5,15532.4,14353.3,1166.7,7.3,11375.5,9261.0,7827.5,1433.5,2114.5,1539.0,20.3,1518.7,682.6,1622.2,1342.4,3142.5,3083.6,788.7,614.7,27.1,127.7,1417.4,2221.4,330240.0,48648.0
2019-06-30,18324.3,16103.7,15562.1,14408.7,1142.3,7.1,11402.8,9284.8,7842.5,1442.3,2118.0,1538.6,23.6,1514.9,686.3,1616.7,1346.5,3153.9,3095.3,792.5,618.8,27.1,128.8,1420.4,2220.6,330393.0,48741.0
2019-07-31,18342.4,16145.0,15581.4,14496.0,1093.5,6.8,11402.7,9283.3,7834.2,1449.2,2119.4,1548.9,23.5,1525.4,687.9,1604.3,1358.0,3160.6,3102.7,795.7,620.6,26.9,130.0,1420.0,2197.4,330553.0,48842.0
2019-08-31,18432.4,16238.4,15664.3,14558.2,1122.6,6.9,11463.5,9338.9,7879.3,1459.6,2124.6,1578.4,45.7,1532.7,690.1,1596.1,1365.0,3166.1,3109.3,798.2,622.4,26.4,131.1,1426.9,2193.9,330729.0,49099.0
2019-09-30,18477.3,16282.7,15697.5,14590.6,1135.7,7.0,11492.9,9364.8,7896.9,1467.9,2128.1,1585.3,56.6,1528.7,692.7,1592.3,1372.3,3171.6,3116.0,800.1,624.2,25.7,132.4,1429.8,2194.6,330904.0,49207.0
2019-10-31,18546.3,16332.8,15718.1,14617.4,1154.2,7.1,11576.8,9441.7,7967.9,1473.7,2135.1,1564.4,32.9,1531.5,698.4,1592.6,1372.0,3181.5,3127.3,801.5,625.4,26.0,133.9,1439.4,2213.5,331066.0,49334.0
2019-11-30,18629.5,16400.2,15766.9,14711.0,1127.6,6.9,11635.5,9494.9,8012.6,1482.4,2140.6,1601.4,62.4,1539.1,705.8,1588.7,1366.4,3177.4,3125.4,802.2,622.0,26.7,135.4,1445.8,2229.3,331213.0,49516.0
2019-12-31,18594.0,16358.1,15683.8,14774.8,1020.1,6.2,11633.8,9492.3,8001.9,1490.3,2141.6,1582.2,36.3,1545.9,714.6,1580.6,1366.0,3161.4,3112.1,802.3,614.5,27.5,136.8,1444.6,2235.9,331345.0,49369.0
2020-01-31,18809.4,16556.6,15857.3,14844.3,1160.7,7.0,11799.6,9644.2,8140.8,1503.4,2155.4,1621.4,51.1,1570.3,722.6,1568.2,1376.0,3192.2,3146.2,801.7,603.4,27.2,138.6,1470.7,2252.9,331443.0,49953.0
2020-02-29,18913.6,16637.7,15916.8,14833.8,1253.8,7.5,11905.2,9738.7,8222.9,1515.8,2166.5,1636.8,61.7,1575.1,729.6,1554.1,1377.5,3192.3,3148.7,801.7,602.7,26.4,140.1,1481.9,2275.9,331525.0,50185.0
2020-03-31,18584.4,16370.1,15704.9,13810.5,2032.2,12.4,11631.1,9499.5,7979.0,1520.5,2131.6,1475.0,0.3,1474.7,735.6,1538.4,1383.1,3272.9,3230.8,802.2,613.3,66.7,141.5,1451.7,2214.4,331667.0,49357.0
2020-04-30,20760.2,18714.8,18030.2,12234.4,5981.6,32.0,10719.9,8717.1,7241.1,1476.0,2002.8,1337.8,7.7,1330.1,734.7,1521.1,1372.0,6435.6,6394.0,803.2,635.7,371.0,142.7,1361.0,2045.4,331750.0,56412.0
2020-05-31,19888.0,17780.5,17114.4,13251.7,4047.3,22.8,11068.0,9017.7,7562.0,1455.7,2050.3,1403.9,9.0,1394.8,732.0,1508.2,1361.9,5216.1,5174.5,818.8,655.4,1116.4,144.1,1402.1,2107.5,331751.0,53596.0
2020-06-30,19934.5,17765.3,17047.5,14040.8,3260.5,18.4,11363.6,9261.2,7793.1,1468.1,2102.4,1531.6,60.5,1471.2,726.7,1499.4,1359.3,4884.4,4827.7,820.8,672.8,1367.0,145.0,1430.7,2169.2,331795.0,53543.0
2020-07-31,20186.3,17977.1,17195.8,14303.8,3206.8,17.8,11461.4,9343.5,7861.7,1481.8,2117.9,1609.0,31.8,1577.2,735.0,1494.9,1360.7,4964.5,4921.0,823.3,687.7,1433.3,146.0,1439.1,2209.2,331861.0,54171.0
2020-08-31,19579.7,17329.2,16524.8,14454.9,2406.2,13.9,11576.8,9443.1,7935.0,1508.1,2133.6,1705.0,48.7,1656.3,744.0,1490.8,1367.0,4144.6,4099.4,826.4,693.5,640.5,146.9,1448.6,2250.5,331936.0,52206.0
2020-09-30,19736.8,17451.7,16616.5,14675.4,2294.3,13.1,11666.0,9517.8,8010.0,1507.8,2148.2,1803.4,51.9,1751.5,754.9,1487.2,1388.0,4092.3,4044.6,829.9,691.0,326.3,147.7,1455.1,2285.0,332017.0,52563.0
2020-10-31,19731.7,17394.6,16552.9,14726.0,2193.9,12.6,11880.4,9710.7,8209.8,1500.8,2169.8,1813.0,126.1,1687.0,754.2,1484.1,1424.0,3851.8,3801.0,834.0,679.9,314.2,148.3,1475.8,2337.1,332092.0,52379.0
2020-11-30,19581.1,17200.9,16350.6,14704.9,2032.7,11.8,12009.8,9822.1,8323.7,1498.4,2187.7,1627.1,55.8,1571.3,749.1,1481.5,1488.0,3713.3,3658.6,838.6,676.1,307.2,148.8,1487.6,2380.2,332129.0,51790.0
2020-12-31,19735.3,17319.1,16391.2,14827.3,2038.0,11.8,12075.3,9872.2,8373.7,1498.5,2203.1,1564.2,51.6,1512.6,739.0,1479.4,1584.1,3786.0,3726.5,843.7,679.8,346.9,149.2,1492.6,2416.2,332113.0,52148.0
2021-01-31,21764.6,19244.0,18146.5,15081.5,3693.0,19.2,12100.3,9892.2,8386.0,1506.2,2208.1,1618.1,42.6,1575.4,738.8,1477.6,1533.1,5802.7,5737.5,849.3,691.4,615.5,149.7,1505.9,2520.6,332058.0,57954.0
2021-02-28,20244.7,17703.8,16633.9,14984.4,2239.0,12.6,12047.5,9840.8,8333.7,1507.1,2206.7,1678.2,47.4,1630.8,743.5,1477.3,1573.7,4222.2,4151.8,854.9,704.3,572.4,150.0,1497.7,2540.9,332034.0,53319.0
2021-03-31,24457.2,21875.4,20445.8,15712.4,5671.7,25.9,12119.5,9905.6,8391.4,1514.2,2213.9,1796.3,57.7,1738.6,754.4,1478.3,1604.1,8209.3,8134.0,860.4,719.1,563.5,150.5,1504.8,2581.7,332074.0,65875.0
2021-04-30,21290.3,18651.9,17335.4,15915.0,2236.0,12.0,12285.0,10061.2,8540.7,1520.4,2223.8,1827.7,88.3,1739.4,760.4,1480.8,1643.0,4818.1,4738.2,865.9,736.1,496.6,150.9,1524.6,2638.5,332140.0,56157.0
2021-05-31,20886.6,18208.0,16836.3,15950.5,1750.8,9.6,12405.2,10172.7,8647.0,1525.7,2232.5,1849.5,95.0,1754.5,762.4,1481.0,1678.2,4249.2,4164.9,871.3,747.3,450.6,151.5,1538.9,2678.6,332212.0,54808.0
2021-06-30,20927.4,18217.6,16757.8,16183.6,1523.5,8.4,12521.8,10282.0,8740.8,1541.2,2239.9,1859.5,101.5,1758.0,762.0,1479.1,1712.2,4145.6,4031.6,876.6,753.3,375.3,152.0,1552.8,2709.8,332299.0,54823.0
2021-07-31,21157.2,18426.0,16867.8,16223.5,1688.1,9.2,12639.4,10392.1,8835.0,1557.1,2247.3,1872.5,97.4,1775.1,769.8,1475.0,1735.6,4232.2,4129.9,881.9,751.9,298.0,153.1,1567.2,2731.2,332455.0,55424.0
2021-08-31,21208.9,18462.4,16832.4,16390.6,1557.5,8.4,12689.8,10439.3,8872.3,1567.0,2250.4,1868.8,92.7,1776.1,780.8,1474.0,1748.8,4220.7,4123.8,887.1,749.8,268.7,153.7,1574.0,2746.4,332644.0,55502.0
2021-09-30,21080.3,18308.1,16641.8,16477.5,1315.7,7.2,12777.8,10521.4,8949.6,1571.8,2256.4,1860.1,77.4,1782.7,793.0,1476.0,1766.6,3992.9,3892.2,892.3,746.1,71.8,154.6,1586.1,2772.3,332805.0,55011.0
2021-10-31,21242.9,18430.9,16648.1,16694.0,1217.0,6.6,12931.9,10665.7,9093.9,1571.8,2266.2,1866.0,79.0,1787.0,797.2,1481.1,1792.1,3981.0,3876.6,897.4,740.8,38.0,155.5,1606.4,2811.9,332961.0,55355.0
2021-11-30,21351.5,18504.0,16598.3,16849.0,1136.5,6.1,13039.5,10766.4,9190.4,1576.0,2273.1,1862.6,72.5,1790.1,801.3,1487.5,1802.0,3979.9,3871.9,902.4,743.5,30.6,156.6,1621.4,2847.5,333117.0,55548.0
2021-12-31,21422.3,18540.7,16525.4,16905.5,1119.6,6.0,13126.7,10847.7,9265.2,1582.6,2278.9,1823.9,55.0,1768.9,803.7,1495.4,1815.9,3991.1,3879.6,907.4,754.7,26.8,157.7,1634.4,2881.6,333260.0,55634.0
2022-01-31,21424.5,18201.9,16143.2,17017.8,663.3,3.6,13112.6,10835.5,9245.8,1589.7,2277.1,1815.0,64.0,1751.0,809.3,1510.4,1807.3,4019.6,3904.7,912.4,777.0,25.3,159.0,1649.8,3222.6,333360.0,54601.0
2022-02-28,21572.9,18317.4,16143.0,17136.1,657.7,3.6,13182.7,10900.3,9304.8,1595.5,2282.5,1831.0,77.9,1753.0,814.2,1526.2,1804.6,4075.6,3957.6,917.6,793.3,24.6,160.3,1661.4,3255.5,333457.0,54932.0
2022-03-31,21674.7,18390.6,16065.5,17371.4,491.2,2.7,13227.3,10942.5,9343.3,1599.2,2284.8,1854.0,101.6,1752.4,819.5,1543.0,1809.1,4091.7,3971.1,923.0,805.4,23.6,161.7,1669.8,3284.1,333610.0,55126.0
2022-04-30,21754.3,18446.5,16063.7,17493.8,410.8,2.2,13246.3,10959.4,9355.5,1603.9,2286.9,1843.2,99.1,1744.1,837.8,1569.1,1815.5,4117.6,3994.9,920.6,814.8,21.9,163.4,1675.2,3307.9,333792.0,55263.0
2022-05-31,21848.2,18541.9,16049.1,17569.9,421.5,2.3,13284.2,10993.0,9384.0,1609.0,2291.2,1850.9,98.0,1752.9,857.8,1595.7,1830.0,4112.5,3988.0,926.5,820.8,21.4,165.1,1682.8,3306.3,333976.0,55519.0
2022-06-30,21956.3,18678.4,16015.9,17747.6,370.5,2.0,13333.0,11035.3,9422.3,1612.9,2297.7,1856.1,97.1,1759.0,879.1,1623.0,1841.2,4115.6,3977.4,932.6,821.9,21.8,167.0,1691.5,3278.0,334168.0,55895.0
2022-07-31,22163.7,18920.6,16219.1,17744.0,593.2,3.1,13510.7,11197.2,9569.9,1627.3,2313.5,1879.7,99.6,1780.1,882.5,1642.6,1840.5,4123.5,3995.4,930.7,820.1,22.6,169.1,1715.8,3243.1,334393.0,56582.0
2022-08-31,22304.0,19087.3,16314.4,17897.5,584.1,3.1,13601.6,11276.5,9642.7,1633.8,2325.1,1902.5,100.9,1801.6,889.0,1663.3,1845.1,4132.1,4004.4,937.3,818.6,23.3,171.0,1729.6,3216.6,334652.0,57036.0
2022-09-30,22431.8,19216.8,16372.3,17987.2,600.9,3.1,13701.4,11362.8,9721.4,1641.4,2338.6,1903.8,101.0,1802.8,896.8,1685.1,1852.0,4137.0,4009.0,944.1,818.1,23.5,173.4,1744.4,3215.1,334912.0,57378.0
2022-10-31,22579.7,19362.3,16424.3,18096.2,615.0,3.2,13678.6,11333.2,9683.2,1650.1,2345.3,1904.8,100.5,1804.3,908.1,1720.7,1881.5,4229.8,4101.7,951.1,818.3,24.1,175.7,1743.8,3217.4,335155.0,57771.0
2022-11-30,22638.2,19431.1,16436.5,18094.0,669.1,3.4,13673.3,11318.8,9658.4,1660.4,2354.5,1913.7,102.9,1810.8,918.6,1754.1,1875.7,4248.0,4120.4,958.4,825.1,25.6,178.3,1745.1,3207.1,335386.0,57936.0
2022-12-31,22718.6,19533.4,16497.5,18134.6,715.8,3.7,13688.9,11322.9,9656.0,1666.9,2366.0,1928.0,108.4,1819.5,930.6,1785.1,1867.5,4267.2,4140.6,966.0,839.0,27.9,181.0,1748.8,3185.2,335604.0,58204.0
2023-01-31,22855.1,20002.9,16808.5,18475.2,841.4,4.2,13832.3,11442.3,9762.5,1679.8,2390.0,1937.5,101.4,1836.1,947.1,1803.0,1891.5,4211.7,4086.5,973.7,858.6,28.9,183.7,1768.1,2852.2,335807.0,59566.0
2023-02-28,22984.2,20153.1,16879.1,18532.1,930.8,4.6,13883.8,11480.9,9792.7,1688.2,2402.9,1936.7,93.0,1843.7,963.5,1822.7,1900.6,4252.9,4129.0,981.2,877.5,30.1,186.4,1776.1,2831.1,336015.0,59977.0
2023-03-31,23104.4,20285.0,16968.0,18511.3,1079.8,5.3,13934.1,11518.8,9823.4,1695.4,2415.3,1929.8,83.6,1846.2,980.2,1844.2,1927.6,4272.3,4149.4,988.4,896.6,31.3,188.9,1783.8,2819.4,336232.0,60330.0
2023-04-30,23194.0,20374.1,16983.3,18638.7,1017.1,5.0,14003.7,11574.8,9872.8,1702.0,2428.9,1934.3,79.6,1854.8,984.0,1859.9,1937.3,4268.6,4146.5,995.3,912.7,32.0,191.6,1793.8,2819.9,336451.0,60556.0
2023-05-31,23299.8,20473.3,17041.9,18676.4,1055.2,5.2,14081.3,11638.1,9927.5,1710.7,2443.2,1934.1,75.9,1858.2,984.8,1871.8,1943.7,4288.4,4167.0,1001.9,916.0,32.6,193.9,1804.2,2826.5,336679.0,60810.0
